day,county_fips,age_group,count
133,51157,o,21
133,51159,o,19
133,51161,o,228
133,51163,o,58
133,51165,o,169
133,51167,o,74
133,51169,o,57
133,51171,o,97
133,51173,o,76
133,51175,o,47
133,51177,o,242
133,51179,o,237
133,51181,o,18
133,51183,o,28
133,51185,o,115
133,51187,o,82
133,51191,o,137
133,51193,o,46
133,51195,o,94
133,51197,o,71
133,51199,o,145
133,51510,o,267
133,51520,o,38
133,51530,o,13
133,51540,o,66
133,51550,o,464
133,51570,o,37
133,51580,o,13
133,51590,o,103
133,51595,o,11
133,51600,o,49
133,51610,o,28
133,51620,o,19
133,51630,o,37
133,51640,o,14
133,51650,o,284
133,51660,o,53
133,51670,o,43
133,51678,o,9
133,51680,o,132
133,51683,o,67
133,51685,o,19
133,51690,o,32
133,51700,o,329
133,51710,o,405
133,51720,o,9
133,51730,o,72
133,51735,o,30
133,51740,o,196
133,51750,o,19
133,51760,o,386
133,51770,o,214
133,51775,o,56
133,51790,o,54
133,51800,o,174
133,51810,o,855
133,51820,o,44
133,51830,o,19
133,51840,o,50
133,51001,p,26
133,51003,p,76
133,51005,p,11
133,51007,p,10
133,51009,p,24
133,51011,p,10
133,51013,p,157
133,51015,p,54
133,51017,p,2
133,51021,p,4
133,51023,p,22
133,51025,p,11
133,51027,p,15
133,51029,p,12
133,51031,p,40
133,51033,p,27
133,51035,p,22
133,51036,p,4
133,51037,p,9
133,51041,p,275
133,51043,p,10
133,51045,p,3
133,51047,p,45
133,51049,p,8
133,51051,p,11
133,51053,p,21
133,51057,p,9
133,51059,p,993
133,51061,p,53
133,51063,p,11
133,51065,p,22
133,51067,p,42
133,51069,p,70
133,51071,p,13
133,51073,p,24
133,51075,p,14
133,51077,p,9
133,51079,p,18
133,51081,p,7
133,51083,p,28
133,51085,p,76
133,51087,p,280
133,51089,p,40
133,51093,p,26
133,51095,p,47
133,51097,p,5
133,51099,p,24
133,51101,p,13
133,51103,p,6
133,51105,p,18
133,51107,p,376
133,51109,p,28
133,51111,p,9
133,51113,p,11
133,51115,p,5
133,51117,p,22
133,51119,p,5
133,51121,p,60
133,51125,p,10
133,51127,p,12
133,51131,p,9
133,51133,p,7
133,51135,p,12
133,51137,p,27
133,51139,p,18
133,51141,p,12
133,51143,p,45
133,51145,p,20
133,51147,p,14
133,51149,p,28
133,51153,p,447
133,51155,p,23
133,51157,p,4
133,51159,p,5
133,51161,p,65
133,51163,p,14
133,51165,p,63
133,51167,p,21
133,51169,p,16
133,51171,p,33
133,51173,p,24
133,51175,p,13
133,51177,p,114
133,51179,p,119
133,51181,p,5
133,51183,p,7
133,51185,p,32
133,51187,p,32
133,51191,p,37
133,51193,p,12
133,51195,p,32
133,51197,p,22
133,51199,p,52
133,51510,p,133
133,51520,p,15
133,51530,p,5
133,51540,p,31
133,51550,p,196
133,51570,p,13
133,51580,p,4
133,51590,p,37
133,51595,p,5
133,51600,p,17
133,51610,p,9
133,51620,p,8
133,51630,p,22
133,51640,p,5
133,51650,p,122
133,51660,p,32
133,51670,p,24
133,51678,p,2
133,51680,p,62
133,51683,p,42
133,51685,p,17
133,51690,p,11
133,51700,p,185
133,51710,p,228
133,51720,p,3
133,51730,p,27
133,51735,p,7
133,51740,p,95
133,51750,p,8
133,51760,p,177
133,51770,p,94
133,51775,p,17
133,51790,p,17
133,51800,p,82
133,51810,p,398
133,51820,p,20
133,51830,p,5
133,51840,p,24
133,51001,s,69
133,51003,s,216
133,51005,s,37
133,51007,s,29
133,51009,s,72
133,51011,s,34
133,51013,s,278
133,51015,s,166
133,51017,s,9
133,51021,s,12
133,51023,s,80
133,51025,s,35
133,51027,s,47
133,51029,s,33
133,51031,s,124
133,51033,s,66
133,51035,s,63
133,51036,s,13
133,51037,s,31
133,51041,s,853
133,51043,s,33
133,51045,s,11
133,51047,s,118
133,51049,s,23
133,51051,s,34
133,51053,s,65
133,51057,s,25
133,51059,s,2562
133,51061,s,173
133,51063,s,33
133,51065,s,59
133,51067,s,117
133,51069,s,202
133,51071,s,38
133,51073,s,87
133,51075,s,46
133,51077,s,31
133,51079,s,45
133,51081,s,21
133,51083,s,83
133,51085,s,269
133,51087,s,741
133,51089,s,113
133,51091,s,4
133,51093,s,84
133,51095,s,150
133,51097,s,14
133,51099,s,64
133,51101,s,40
133,51103,s,19
133,51105,s,53
133,51107,s,899
133,51109,s,73
133,51111,s,24
133,51113,s,30
133,51115,s,18
133,51117,s,67
133,51119,s,18
133,51121,s,146
133,51125,s,30
133,51127,s,42
133,51131,s,25
133,51133,s,20
133,51135,s,32
133,51137,s,79
133,51139,s,54
133,51141,s,36
133,51143,s,141
133,51145,s,70
133,51147,s,41
133,51149,s,85
133,51153,s,1098
133,51155,s,71
133,51157,s,15
133,51159,s,16
133,51161,s,212
133,51163,s,44
133,51165,s,184
133,51167,s,61
133,51169,s,45
133,51171,s,93
133,51173,s,68
133,51175,s,41
133,51177,s,354
133,51179,s,387
133,51181,s,15
133,51183,s,20
133,51185,s,94
133,51187,s,92
133,51191,s,111
133,51193,s,36
133,51195,s,86
133,51197,s,61
133,51199,s,185
133,51510,s,184
133,51520,s,36
133,51530,s,14
133,51540,s,57
133,51550,s,594
133,51570,s,40
133,51580,s,12
133,51590,s,90
133,51595,s,15
133,51600,s,45
133,51610,s,29
133,51620,s,18
133,51630,s,42
133,51640,s,15
133,51650,s,312
133,51660,s,65
133,51670,s,53
133,51678,s,7
133,51680,s,141
133,51683,s,100
133,51685,s,36
133,51690,s,29
133,51700,s,423
133,51710,s,475
133,51720,s,8
133,51730,s,65
133,51735,s,34
133,51740,s,217
133,51750,s,20
133,51760,s,353
133,51770,s,197
133,51775,s,50
133,51790,s,45
133,51800,s,219
133,51810,s,1046
133,51820,s,45
133,51830,s,11
133,51840,s,52
140,51001,a,138
140,51003,a,485
140,51005,a,64
140,51007,a,55
140,51009,a,146
140,51011,a,63
140,51013,a,1346
140,51015,a,332
140,51017,a,19
140,51021,a,31
140,51023,a,136
140,51025,a,83
140,51027,a,113
140,51029,a,85
140,51031,a,251
140,51033,a,135
140,51035,a,124
140,51036,a,31
140,51037,a,51
140,51041,a,1518
140,51043,a,57
140,51045,a,21
140,51047,a,222
140,51049,a,45
140,51051,a,70
140,51053,a,132
140,51057,a,47
140,51059,a,5466
140,51061,a,293
140,51063,a,64
140,51065,a,118
140,51067,a,239
140,51069,a,370
140,51071,a,74
140,51073,a,167
140,51075,a,95
140,51077,a,63
140,51079,a,85
140,51081,a,68
140,51083,a,143
140,51085,a,453
140,51087,a,1516
140,51089,a,231
140,51091,a,8
140,51093,a,155
140,51095,a,269
140,51097,a,29
140,51099,a,114
140,51101,a,74
140,51103,a,35
140,51105,a,120
140,51107,a,1626
140,51109,a,148
140,51111,a,58
140,51113,a,55
140,51115,a,31
140,51117,a,135
140,51119,a,39
140,51121,a,628
140,51125,a,58
140,51127,a,83
140,51131,a,46
140,51133,a,39
140,51135,a,74
140,51137,a,143
140,51139,a,106
140,51141,a,76
140,51143,a,273
140,51145,a,133
140,51147,a,135
140,51149,a,188
140,51153,a,2080
140,51155,a,155
140,51157,a,28
140,51159,a,46
140,51161,a,399
140,51163,a,90
140,51165,a,343
140,51167,a,129
140,51169,a,100
140,51171,a,178
140,51173,a,142
140,51175,a,83
140,51177,a,594
140,51179,a,657
140,51181,a,30
140,51183,a,64
140,51185,a,198
140,51187,a,178
140,51191,a,245
140,51193,a,68
140,51195,a,205
140,51197,a,128
140,51199,a,302
140,51510,a,864
140,51520,a,81
140,51530,a,32
140,51540,a,295
140,51550,a,1092
140,51570,a,76
140,51580,a,26
140,51590,a,184
140,51595,a,25
140,51600,a,115
140,51610,a,56
140,51620,a,36
140,51630,a,147
140,51640,a,29
140,51650,a,712
140,51660,a,359
140,51670,a,106
140,51678,a,48
140,51680,a,422
140,51683,a,196
140,51685,a,79
140,51690,a,60
140,51700,a,977
140,51710,a,1458
140,51720,a,18
140,51730,a,157
140,51735,a,51
140,51740,a,472
140,51750,a,123
140,51760,a,1197
140,51770,a,475
140,51775,a,116
140,51790,a,107
140,51800,a,406
140,51810,a,2308
140,51820,a,96
140,51830,a,97
140,51840,a,135
140,51001,g,94
140,51003,g,205
140,51005,g,48
140,51007,g,29
140,51009,g,79
140,51011,g,38
140,51013,g,265
140,51015,g,173
140,51017,g,15
140,51021,g,17
140,51023,g,79
140,51025,g,43
140,51027,g,57
140,51029,g,35
140,51031,g,127
140,51033,g,54
140,51035,g,86
140,51036,g,17
140,51037,g,34
140,51041,g,473
140,51043,g,33
140,51045,g,12
140,51047,g,83
140,51049,g,23
140,51051,g,39
140,51053,g,55
140,51057,g,28
140,51059,g,1547
140,51061,g,120
140,51063,g,39
140,51065,g,58
140,51067,g,144
140,51069,g,144
140,51071,g,45
140,51073,g,79
140,51075,g,46
140,51077,g,48
140,51079,g,34
140,51081,g,22
140,51083,g,103
140,51085,g,191
140,51087,g,558
140,51089,g,157
140,51091,g,8
140,51093,g,75
140,51095,g,199
140,51097,g,17
140,51099,g,34
140,51101,g,28
140,51103,g,52
140,51105,g,60
140,51107,g,288
140,51109,g,70
140,51111,g,33
140,51113,g,34
140,51115,g,33
140,51117,g,101
140,51119,g,40
140,51121,g,135
140,51125,g,43
140,51127,g,31
140,51131,g,41
140,51133,g,54
140,51135,g,40
140,51137,g,89
140,51139,g,62
140,51141,g,58
140,51143,g,160
140,51145,g,49
140,51147,g,48
140,51149,g,53
140,51153,g,389
140,51155,g,92
140,51157,g,20
140,51159,g,25
140,51161,g,233
140,51163,g,67
140,51165,g,175
140,51167,g,70
140,51169,g,67
140,51171,g,114
140,51173,g,87
140,51175,g,42
140,51177,g,175
140,51179,g,135
140,51181,g,16
140,51183,g,26
140,51185,g,114
140,51187,g,70
140,51191,g,142
140,51193,g,53
140,51195,g,87
140,51197,g,76
140,51199,g,115
140,51510,g,188
140,51520,g,50
140,51530,g,16
140,51540,g,60
140,51550,g,339
140,51570,g,50
140,51580,g,17
140,51590,g,124
140,51595,g,15
140,51600,g,45
140,51610,g,19
140,51620,g,22
140,51630,g,36
140,51640,g,21
140,51650,g,248
140,51660,g,60
140,51670,g,49
140,51678,g,16
140,51680,g,157
140,51683,g,38
140,51685,g,11
140,51690,g,40
140,51700,g,287
140,51710,g,343
140,51720,g,8
140,51730,g,71
140,51735,g,27
140,51740,g,187
140,51750,g,20
140,51760,g,340
140,51770,g,207
140,51775,g,62
140,51790,g,69
140,51800,g,141
140,51810,g,682
140,51820,g,53
140,51830,g,27
140,51840,g,54
140,51001,o,85
140,51003,o,215
140,51005,o,42
140,51007,o,30
140,51009,o,76
140,51011,o,35
140,51013,o,358
140,51015,o,181
140,51017,o,12
140,51021,o,17
140,51023,o,89
140,51025,o,41
140,51027,o,62
140,51029,o,41
140,51031,o,126
140,51033,o,63
140,51035,o,75
140,51036,o,21
140,51037,o,30
140,51041,o,700
140,51043,o,37
140,51045,o,13
140,51047,o,97
140,51049,o,22
140,51051,o,40
140,51053,o,65
140,51057,o,27
140,51059,o,2358
140,51061,o,155
140,51063,o,37
140,51065,o,56
140,51067,o,142
140,51069,o,164
140,51071,o,41
140,51073,o,91
140,51075,o,61
140,51077,o,41
140,51079,o,41
140,51081,o,28
140,51083,o,92
140,51085,o,233
140,51087,o,633
140,51089,o,131
140,51091,o,7
140,51093,o,91
140,51095,o,157
140,51097,o,18
140,51099,o,46
140,51101,o,36
140,51103,o,31
140,51105,o,60
140,51107,o,505
140,51109,o,83
140,51111,o,32
140,51113,o,33
140,51115,o,24
140,51117,o,82
140,51119,o,32
140,51121,o,146
140,51125,o,43
140,51127,o,48
140,51131,o,32
140,51133,o,35
140,51135,o,35
140,51137,o,75
140,51139,o,55
140,51141,o,47
140,51143,o,161
140,51145,o,68
140,51147,o,42
140,51149,o,77
140,51153,o,706
140,51155,o,89
140,51157,o,21
140,51159,o,19
140,51161,o,228
140,51163,o,58
140,51165,o,169
140,51167,o,74
140,51169,o,57
140,51171,o,97
140,51173,o,76
140,51175,o,47
140,51177,o,242
140,51179,o,237
140,51181,o,18
140,51183,o,28
140,51185,o,115
140,51187,o,82
140,51191,o,137
140,51193,o,46
140,51195,o,94
140,51197,o,71
140,51199,o,145
140,51510,o,267
140,51520,o,38
140,51530,o,13
140,51540,o,66
140,51550,o,464
140,51570,o,37
140,51580,o,13
140,51590,o,103
140,51595,o,11
140,51600,o,49
140,51610,o,28
140,51620,o,19
140,51630,o,37
140,51640,o,14
140,51650,o,284
140,51660,o,53
140,51670,o,43
140,51678,o,9
140,51680,o,132
140,51683,o,67
140,51685,o,19
140,51690,o,32
140,51700,o,329
140,51710,o,405
140,51720,o,9
140,51730,o,72
140,51735,o,30
140,51740,o,196
140,51750,o,19
140,51760,o,386
140,51770,o,214
140,51775,o,56
140,51790,o,54
140,51800,o,174
140,51810,o,855
140,51820,o,44
140,51830,o,19
140,51840,o,50
140,51001,p,26
140,51003,p,76
140,51005,p,11
140,51007,p,10
140,51009,p,24
140,51011,p,10
140,51013,p,157
140,51015,p,54
140,51017,p,2
140,51021,p,4
140,51023,p,22
140,51025,p,11
140,51027,p,15
140,51029,p,12
140,51031,p,40
140,51033,p,27
140,51035,p,22
140,51036,p,4
140,51037,p,9
140,51041,p,275
140,51043,p,10
140,51045,p,3
140,51047,p,45
140,51049,p,8
140,51051,p,11
140,51053,p,21
140,51057,p,9
140,51059,p,993
140,51061,p,53
140,51063,p,11
140,51065,p,22
140,51067,p,42
140,51069,p,70
140,51071,p,13
140,51073,p,24
140,51075,p,14
140,51077,p,9
140,51079,p,18
140,51081,p,7
140,51083,p,28
140,51085,p,76
140,51087,p,280
140,51089,p,40
140,51093,p,26
140,51095,p,47
140,51097,p,5
140,51099,p,24
140,51101,p,13
140,51103,p,6
140,51105,p,18
140,51107,p,376
140,51109,p,28
140,51111,p,9
140,51113,p,11
140,51115,p,5
140,51117,p,22
140,51119,p,5
140,51121,p,60
140,51125,p,10
140,51127,p,12
140,51131,p,9
140,51133,p,7
140,51135,p,12
140,51137,p,27
140,51139,p,18
140,51141,p,12
140,51143,p,45
140,51145,p,20
140,51147,p,14
140,51149,p,28
140,51153,p,447
140,51155,p,23
140,51157,p,4
140,51159,p,5
140,51161,p,65
140,51163,p,14
140,51165,p,63
140,51167,p,21
140,51169,p,16
140,51171,p,33
140,51173,p,24
140,51175,p,13
140,51177,p,114
140,51179,p,119
140,51181,p,5
140,51183,p,7
140,51185,p,32
140,51187,p,32
140,51191,p,37
140,51193,p,12
140,51195,p,32
140,51197,p,22
140,51199,p,52
140,51510,p,133
140,51520,p,15
140,51530,p,5
140,51540,p,31
140,51550,p,196
140,51570,p,13
140,51580,p,4
140,51590,p,37
140,51595,p,5
140,51600,p,17
140,51610,p,9
140,51620,p,8
140,51630,p,22
140,51640,p,5
140,51650,p,122
140,51660,p,32
140,51670,p,24
140,51678,p,2
140,51680,p,62
140,51683,p,42
140,51685,p,17
140,51690,p,11
140,51700,p,185
140,51710,p,228
140,51720,p,3
140,51730,p,27
140,51735,p,7
140,51740,p,95
140,51750,p,8
140,51760,p,177
140,51770,p,94
140,51775,p,17
140,51790,p,17
140,51800,p,82
140,51810,p,398
140,51820,p,20
140,51830,p,5
140,51840,p,24
140,51001,s,69
140,51003,s,216
140,51005,s,37
140,51007,s,29
140,51009,s,72
140,51011,s,34
140,51013,s,278
140,51015,s,166
140,51017,s,9
140,51021,s,12
140,51023,s,80
140,51025,s,35
140,51027,s,47
140,51029,s,33
140,51031,s,124
140,51033,s,66
140,51035,s,63
140,51036,s,13
140,51037,s,31
140,51041,s,853
140,51043,s,33
140,51045,s,11
140,51047,s,118
140,51049,s,23
140,51051,s,34
140,51053,s,65
140,51057,s,25
140,51059,s,2562
140,51061,s,173
140,51063,s,33
140,51065,s,59
140,51067,s,117
140,51069,s,202
140,51071,s,38
140,51073,s,87
140,51075,s,46
140,51077,s,31
140,51079,s,45
140,51081,s,21
140,51083,s,83
140,51085,s,269
140,51087,s,741
140,51089,s,113
140,51091,s,4
140,51093,s,84
140,51095,s,150
140,51097,s,14
140,51099,s,64
140,51101,s,40
140,51103,s,19
140,51105,s,53
140,51107,s,899
140,51109,s,73
140,51111,s,24
140,51113,s,30
140,51115,s,18
140,51117,s,67
140,51119,s,18
140,51121,s,146
140,51125,s,30
140,51127,s,42
140,51131,s,25
140,51133,s,20
140,51135,s,32
140,51137,s,79
140,51139,s,54
140,51141,s,36
140,51143,s,141
140,51145,s,70
140,51147,s,41
140,51149,s,85
140,51153,s,1098
140,51155,s,71
140,51157,s,15
140,51159,s,16
140,51161,s,212
140,51163,s,44
140,51165,s,184
140,51167,s,61
140,51169,s,45
140,51171,s,93
140,51173,s,68
140,51175,s,41
140,51177,s,354
140,51179,s,387
140,51181,s,15
140,51183,s,20
140,51185,s,94
140,51187,s,92
140,51191,s,111
140,51193,s,36
140,51195,s,86
140,51197,s,61
140,51199,s,185
140,51510,s,184
140,51520,s,36
140,51530,s,14
140,51540,s,57
140,51550,s,594
140,51570,s,40
140,51580,s,12
140,51590,s,90
140,51595,s,15
140,51600,s,45
140,51610,s,29
140,51620,s,18
140,51630,s,42
140,51640,s,15
140,51650,s,312
140,51660,s,65
140,51670,s,53
140,51678,s,7
140,51680,s,141
140,51683,s,100
140,51685,s,36
140,51690,s,29
140,51700,s,423
140,51710,s,475
140,51720,s,8
140,51730,s,65
140,51735,s,34
140,51740,s,217
140,51750,s,20
140,51760,s,353
140,51770,s,197
140,51775,s,50
140,51790,s,45
140,51800,s,219
140,51810,s,1046
140,51820,s,45
140,51830,s,11
140,51840,s,52
147,51001,a,55
147,51003,a,196
147,51005,a,25
147,51007,a,22
147,51009,a,59
147,51011,a,25
147,51013,a,544
147,51015,a,134
147,51017,a,7
147,51021,a,12
147,51023,a,55
147,51025,a,33
147,51027,a,45
147,51029,a,34
147,51031,a,101
147,51033,a,54
147,51035,a,50
147,51036,a,12
147,51037,a,20
147,51041,a,614
147,51043,a,23
147,51045,a,8
147,51047,a,90
147,51049,a,18
147,51051,a,28
147,51053,a,53
147,51057,a,19
147,51059,a,2211
147,51061,a,118
147,51063,a,26
147,51065,a,47
147,51067,a,97
147,51069,a,149
147,51071,a,30
147,51073,a,67
147,51075,a,38
147,51077,a,25
147,51079,a,34
147,51081,a,27
147,51083,a,58
147,51085,a,183
147,51087,a,613
147,51089,a,93
147,51091,a,3
147,51093,a,62
147,51095,a,108
147,51097,a,11
147,51099,a,46
147,51101,a,29
147,51103,a,14
147,51105,a,48
147,51107,a,657
147,51109,a,59
147,51111,a,23
147,51113,a,22
147,51115,a,12
147,51117,a,54
147,51119,a,15
147,51121,a,254
147,51125,a,23
147,51127,a,33
147,51131,a,18
147,51133,a,15
147,51135,a,30
147,51137,a,57
147,51139,a,43
147,51141,a,30
147,51143,a,110
147,51145,a,53
147,51147,a,54
147,51149,a,76
147,51153,a,841
147,51155,a,62
147,51157,a,11
147,51159,a,18
147,51161,a,161
147,51163,a,36
147,51165,a,138
147,51167,a,52
147,51169,a,40
147,51171,a,72
147,51173,a,57
147,51175,a,33
147,51177,a,240
147,51179,a,266
147,51181,a,12
147,51183,a,26
147,51185,a,80
147,51187,a,72
147,51191,a,99
147,51193,a,27
147,51195,a,83
147,51197,a,52
147,51199,a,122
147,51510,a,349
147,51520,a,32
147,51530,a,13
147,51540,a,119
147,51550,a,442
147,51570,a,30
147,51580,a,10
147,51590,a,74
147,51595,a,10
147,51600,a,46
147,51610,a,22
147,51620,a,14
147,51630,a,59
147,51640,a,12
147,51650,a,288
147,51660,a,145
147,51670,a,43
147,51678,a,19
147,51680,a,170
147,51683,a,79
147,51685,a,32
147,51690,a,24
147,51700,a,395
147,51710,a,590
147,51720,a,7
147,51730,a,63
147,51735,a,20
147,51740,a,191
147,51750,a,50
147,51760,a,484
147,51770,a,192
147,51775,a,47
147,51790,a,43
147,51800,a,164
147,51810,a,933
147,51820,a,39
147,51830,a,39
147,51840,a,54
147,51001,g,69
147,51003,g,151
147,51005,g,35
147,51007,g,21
147,51009,g,58
147,51011,g,28
147,51013,g,194
147,51015,g,127
147,51017,g,11
147,51021,g,13
147,51023,g,58
147,51025,g,31
147,51027,g,42
147,51029,g,26
147,51031,g,93
147,51033,g,39
147,51035,g,63
147,51036,g,13
147,51037,g,25
147,51041,g,347
147,51043,g,24
147,51045,g,9
147,51047,g,60
147,51049,g,17
147,51051,g,28
147,51053,g,41
147,51057,g,21
147,51059,g,1134
147,51061,g,88
147,51063,g,28
147,51065,g,43
147,51067,g,106
147,51069,g,105
147,51071,g,33
147,51073,g,58
147,51075,g,34
147,51077,g,35
147,51079,g,25
147,51081,g,16
147,51083,g,76
147,51085,g,140
147,51087,g,409
147,51089,g,115
147,51091,g,6
147,51093,g,55
147,51095,g,146
147,51097,g,13
147,51099,g,25
147,51101,g,21
147,51103,g,38
147,51105,g,44
147,51107,g,211
147,51109,g,51
147,51111,g,24
147,51113,g,24
147,51115,g,24
147,51117,g,74
147,51119,g,29
147,51121,g,99
147,51125,g,32
147,51127,g,23
147,51131,g,30
147,51133,g,40
147,51135,g,29
147,51137,g,65
147,51139,g,46
147,51141,g,42
147,51143,g,117
147,51145,g,35
147,51147,g,35
147,51149,g,39
147,51153,g,285
147,51155,g,67
147,51157,g,14
147,51159,g,18
147,51161,g,171
147,51163,g,49
147,51165,g,128
147,51167,g,51
147,51169,g,49
147,51171,g,84
147,51173,g,63
147,51175,g,30
147,51177,g,128
147,51179,g,99
147,51181,g,12
147,51183,g,19
147,51185,g,84
147,51187,g,51
147,51191,g,104
147,51193,g,39
147,51195,g,64
147,51197,g,56
147,51199,g,84
147,51510,g,138
147,51520,g,36
147,51530,g,11
147,51540,g,44
147,51550,g,248
147,51570,g,37
147,51580,g,12
147,51590,g,90
147,51595,g,11
147,51600,g,33
147,51610,g,14
147,51620,g,16
147,51630,g,26
147,51640,g,15
147,51650,g,182
147,51660,g,44
147,51670,g,36
147,51678,g,12
147,51680,g,115
147,51683,g,27
147,51685,g,8
147,51690,g,29
147,51700,g,210
147,51710,g,251
147,51720,g,6
147,51730,g,52
147,51735,g,20
147,51740,g,137
147,51750,g,15
147,51760,g,249
147,51770,g,151
147,51775,g,46
147,51790,g,51
147,51800,g,103
147,51810,g,500
147,51820,g,39
147,51830,g,20
147,51840,g,40
147,51001,o,34
147,51003,o,87
147,51005,o,17
147,51007,o,12
147,51009,o,31
147,51011,o,14
147,51013,o,145
147,51015,o,73
147,51017,o,4
147,51021,o,7
147,51023,o,36
147,51025,o,16
147,51027,o,25
147,51029,o,16
147,51031,o,51
147,51033,o,25
147,51035,o,30
147,51036,o,8
147,51037,o,12
147,51041,o,283
147,51043,o,15
147,51045,o,5
147,51047,o,39
147,51049,o,9
147,51051,o,16
147,51053,o,26
147,51057,o,11
147,51059,o,954
147,51061,o,62
147,51063,o,15
147,51065,o,22
147,51067,o,57
147,51069,o,66
147,51071,o,16
147,51073,o,36
147,51075,o,24
147,51077,o,16
147,51079,o,16
147,51081,o,11
147,51083,o,37
147,51085,o,94
147,51087,o,256
147,51089,o,53
147,51091,o,3
147,51093,o,37
147,51095,o,63
147,51097,o,7
147,51099,o,18
147,51101,o,14
147,51103,o,12
147,51105,o,24
147,51107,o,204
147,51109,o,33
147,51111,o,13
147,51113,o,13
147,51115,o,9
147,51117,o,33
147,51119,o,12
147,51121,o,59
147,51125,o,17
147,51127,o,19
147,51131,o,13
147,51133,o,14
147,51135,o,14
147,51137,o,30
147,51139,o,22
147,51141,o,19
147,51143,o,65
147,51145,o,27
147,51147,o,17
147,51149,o,31
147,51153,o,285
147,51155,o,36
147,51157,o,8
147,51159,o,8
147,51161,o,92
147,51163,o,23
147,51165,o,68
147,51167,o,30
147,51169,o,23
147,51171,o,39
147,51173,o,31
147,51175,o,19
147,51177,o,97
147,51179,o,95
147,51181,o,7
147,51183,o,11
147,51185,o,46
147,51187,o,33
147,51191,o,55
147,51193,o,18
147,51195,o,38
147,51197,o,28
147,51199,o,58
147,51510,o,108
147,51520,o,15
147,51530,o,5
147,51540,o,27
147,51550,o,187
147,51570,o,15
147,51580,o,5
147,51590,o,41
147,51595,o,4
147,51600,o,20
147,51610,o,11
147,51620,o,7
147,51630,o,15
147,51640,o,6
147,51650,o,115
147,51660,o,21
147,51670,o,17
147,51678,o,3
147,51680,o,53
147,51683,o,27
147,51685,o,7
147,51690,o,12
147,51700,o,133
147,51710,o,164
147,51720,o,3
147,51730,o,29
147,51735,o,12
147,51740,o,79
147,51750,o,7
147,51760,o,156
147,51770,o,86
147,51775,o,22
147,51790,o,21
147,51800,o,70
147,51810,o,346
147,51820,o,17
147,51830,o,7
147,51840,o,20
147,51001,p,12
147,51003,p,34
147,51005,p,5
147,51007,p,4
147,51009,p,11
147,51011,p,4
147,51013,p,71
147,51015,p,24
147,51021,p,1
147,51023,p,10
147,51025,p,5
147,51027,p,6
147,51029,p,5
147,51031,p,18
147,51033,p,12
147,51035,p,10
147,51036,p,1
147,51037,p,4
147,51041,p,125
147,51043,p,4
147,51045,p,1
147,51047,p,20
147,51049,p,3
147,51051,p,5
147,51053,p,9
147,51057,p,4
147,51059,p,451
147,51061,p,24
147,51063,p,5
147,51065,p,10
147,51067,p,19
147,51069,p,31
147,51071,p,5
147,51073,p,11
147,51075,p,6
147,51077,p,4
147,51079,p,8
147,51081,p,3
147,51083,p,12
147,51085,p,34
147,51087,p,127
147,51089,p,18
147,51093,p,11
147,51095,p,21
147,51097,p,2
147,51099,p,11
147,51101,p,6
147,51103,p,2
147,51105,p,8
147,51107,p,171
147,51109,p,12
147,51111,p,4
147,51113,p,5
147,51115,p,2
147,51117,p,10
147,51119,p,2
147,51121,p,27
147,51125,p,4
147,51127,p,5
147,51131,p,4
147,51133,p,3
147,51135,p,5
147,51137,p,12
147,51139,p,8
147,51141,p,5
147,51143,p,20
147,51145,p,9
147,51147,p,6
147,51149,p,12
147,51153,p,203
147,51155,p,10
147,51157,p,2
147,51159,p,2
147,51161,p,29
147,51163,p,6
147,51165,p,28
147,51167,p,9
147,51169,p,7
147,51171,p,15
147,51173,p,11
147,51175,p,6
147,51177,p,52
147,51179,p,54
147,51181,p,2
147,51183,p,3
147,51185,p,14
147,51187,p,14
147,51191,p,17
147,51193,p,5
147,51195,p,14
147,51197,p,10
147,51199,p,23
147,51510,p,60
147,51520,p,7
147,51530,p,2
147,51540,p,14
147,51550,p,89
147,51570,p,6
147,51580,p,2
147,51590,p,16
147,51595,p,2
147,51600,p,7
147,51610,p,4
147,51620,p,3
147,51630,p,10
147,51640,p,2
147,51650,p,55
147,51660,p,14
147,51670,p,10
147,51678,p,1
147,51680,p,28
147,51683,p,19
147,51685,p,7
147,51690,p,5
147,51700,p,84
147,51710,p,103
147,51720,p,1
147,51730,p,12
147,51735,p,3
147,51740,p,43
147,51750,p,3
147,51760,p,80
147,51770,p,42
147,51775,p,7
147,51790,p,8
147,51800,p,37
147,51810,p,181
147,51820,p,9
147,51830,p,2
147,51840,p,11
147,51001,s,31
147,51003,s,98
147,51005,s,16
147,51007,s,13
147,51009,s,32
147,51011,s,15
147,51013,s,126
147,51015,s,75
147,51017,s,4
147,51021,s,5
147,51023,s,36
147,51025,s,15
147,51027,s,21
147,51029,s,15
147,51031,s,56
147,51033,s,30
147,51035,s,28
147,51036,s,6
147,51037,s,14
147,51041,s,387
147,51043,s,15
147,51045,s,5
147,51047,s,54
147,51049,s,10
147,51051,s,15
147,51053,s,29
147,51057,s,11
147,51059,s,1164
147,51061,s,79
147,51063,s,15
147,51065,s,27
147,51067,s,53
147,51069,s,92
147,51071,s,17
147,51073,s,39
147,51075,s,21
147,51077,s,14
147,51079,s,20
147,51081,s,9
147,51083,s,38
147,51085,s,122
147,51087,s,336
147,51089,s,51
147,51091,s,1
